  958.304126  0.908525E+00  0.117523E+03  0.123585E+00
  958.267418  0.903998E+00  0.117224E+03  0.123272E+00
  958.230903  0.899498E+00  0.116925E+03  0.122960E+00
  958.194497  0.895023E+00  0.116627E+03  0.122649E+00
  958.158115  0.890575E+00  0.116329E+03  0.122339E+00
  958.121975  0.886152E+00  0.116033E+03  0.122029E+00
  958.085889  0.881754E+00  0.115737E+03  0.121720E+00
  958.049875  0.877382E+00  0.115442E+03  0.121412E+00
  958.014048  0.873035E+00  0.115147E+03  0.121105E+00
  957.978323  0.868712E+00  0.114854E+03  0.120799E+00
  957.942717  0.864415E+00  0.114561E+03  0.120493E+00
  957.907141  0.860142E+00  0.114269E+03  0.120188E+00
  957.871818  0.855894E+00  0.113977E+03  0.119884E+00
  957.836557  0.851670E+00  0.113687E+03  0.119580E+00
  957.801374  0.847471E+00  0.113397E+03  0.119278E+00
  957.766285  0.843295E+00  0.113108E+03  0.118976E+00
  957.731305  0.839143E+00  0.112820E+03  0.118675E+00
  957.696555  0.835015E+00  0.112532E+03  0.118375E+00
  957.661842  0.830910E+00  0.112245E+03  0.118075E+00
  957.627181  0.826829E+00  0.111959E+03  0.117776E+00
  957.592692  0.822771E+00  0.111674E+03  0.117478E+00
  957.558288  0.818737E+00  0.111389E+03  0.117181E+00
  957.523982  0.814725E+00  0.111105E+03  0.116885E+00
  957.489898  0.810736E+00  0.110822E+03  0.116589E+00
  957.455839  0.806769E+00  0.110539E+03  0.116294E+00
  957.421821  0.802825E+00  0.110258E+03  0.116000E+00
  957.387965  0.798904E+00  0.109977E+03  0.115706E+00
  957.354288  0.795004E+00  0.109696E+03  0.115413E+00
  957.320591  0.791127E+00  0.109417E+03  0.115121E+00
  957.287105  0.787271E+00  0.109138E+03  0.114830E+00
  957.253631  0.783438E+00  0.108860E+03  0.114539E+00
  957.220292  0.779626E+00  0.108582E+03  0.114249E+00
  957.187103  0.775835E+00  0.108306E+03  0.113960E+00
  957.153973  0.772066E+00  0.108030E+03  0.113672E+00
  957.121026  0.768318E+00  0.107754E+03  0.113384E+00
  957.088059  0.764591E+00  0.107480E+03  0.113097E+00
  957.055308  0.760885E+00  0.107206E+03  0.112811E+00
  957.022568  0.757200E+00  0.106933E+03  0.112526E+00
  956.989965  0.753536E+00  0.106660E+03  0.112241E+00
  956.957404  0.749892E+00  0.106388E+03  0.111957E+00
  956.925013  0.746269E+00  0.106117E+03  0.111674E+00
  956.892696  0.742665E+00  0.105847E+03  0.111391E+00
  956.860469  0.739082E+00  0.105577E+03  0.111109E+00
  956.828459  0.735519E+00  0.105308E+03  0.110828E+00
